scenario_id,cat,desc,value,unit,change_ind,notes
scen_1003,n2o indirect,"kg n volatized per kg synthetic n, nitrate",0.01,frac,n,all surface irr
scen_1003,n2o indirect,"kg n volatized per kg synthetic n, ammonium-nitrate",0.05,frac,n,all surface irr
scen_1003,n2o indirect,"kg n volatized per kg organic n, organic",0.21,frac,n,all surface irr
scen_1003,n2o indirect,kg n-n2o per kg n volatalized,0.005,frac,n,all surface irr
scen_1003,n2o indirect,kg n leached per kg n,0.24,frac,n,all surface irr
scen_1003,n2o indirect,kg n-n2o per kg n leached,0.011,frac,n,all surface irr
scen_1003,carbon credit,county,siskiyou,NA,n,all surface irr
scen_1003,carbon credit,practice,conservation crop rotation (cps 328) - basic rotation,NA,n,all surface irr
scen_1003,fertilizer avoidance,type of fertilizer avoided,uan-32,NA,n,all surface irr
scen_1003,fertilizer avoidance,subsequent crop,wheat,NA,n,all surface irr
scen_1003,fertilizer avoidance,"avoided fertilizer, wheat",80,lb n/ac,n,all surface irr
scen_1003,fertilizer avoidance,"avoided fertilizer, tomatoes",170,lb n/ac,n,all surface irr
scen_1003,pesticide manufacture,flumioxazin,264.5,mj/kg ai,n,all surface irr
scen_1003,pesticide manufacture,chlorantraniliprole,214,mj/kg ai,n,all surface irr
scen_1003,pesticide manufacture,paraquat,459.4,mj/kg ai,n,all surface irr
scen_1003,pesticide manufacture,pendimethalin,264.5,mj/kg ai,n,all surface irr
scen_1003,pesticide manufacture,glyphosate,454,mj/kg ai,n,all surface irr
scen_1003,pesticide manufacture,lambda-cyhalothrin,214,mj/kg ai,n,all surface irr
scen_1003,pesticide manufacture,surfactant,0,NA,n,all surface irr
scen_1003,pesticide manufacture,imazamox,264.5,NA,n,all surface irr
scen_1003,pesticide manufacture,indoxacarb,214,NA,n,all surface irr
scen_1003,pesticide manufacture,metribuzin,264.5,NA,n,all surface irr
scen_1003,pesticide manufacture,zinc phosphide,214,NA,n,all surface irr
scen_1003,seed manufacture,seed yield,500,lbs/ac,n,all surface irr
scen_1003,energy source,irrigation,diesel,NA,n,all surface irr
scen_1003,energy source,"fuel, field ops",diesel,NA,n,all surface irr
scen_1003,energy source,"fuel, harvest",diesel,NA,n,all surface irr
scen_1003,data source,fuel energy content,epa,NA,n,all surface irr
scen_1003,data source,ghg from fuel,epa,NA,n,all surface irr
scen_1003,gwp,timespan,100,years,n,all surface irr
